x,y,steps
42,41,2
42,42,1
42,43,3
42,44,3
42,45,3
42,46,4
42,47,5
42,48,3
42,49,3
42,50,4
42,51,5
42,52,4
42,53,6
42,54,4
42,55,5
42,56,3
42,57,5
42,58,7
42,59,5
42,60,4
42,61,6
42,62,4
42,63,3
42,64,5
42,65,7
42,66,5
42,67,6
42,68,8
42,69,6
42,70,4
42,71,6
42,72,5
42,73,7
42,74,5
42,75,6
42,76,5
42,77,4
42,78,4
42,79,6
42,80,5
42,81,4
42,82,4
42,83,4
42,84,2
42,85,3
42,86,3
42,87,3
42,88,4
42,89,5
42,90,3
42,91,3
42,92,4
42,93,5
42,94,4
42,95,6
42,96,4
42,97,5
42,98,3
42,99,5
42,100,7
42,101,5
42,102,4
42,103,6
42,104,4
42,105,3
42,106,5
42,107,7
42,108,5
42,109,6
43,0,0
43,1,1
43,2,2
43,3,2
43,4,3
43,5,4
43,6,2
43,7,2
43,8,4
43,9,4
43,10,3
43,11,3
43,12,5
43,13,3
43,14,2
43,15,4
43,16,4
43,17,4
43,18,5
43,19,4
43,20,4
43,21,2
43,22,3
43,23,5
43,24,5
43,25,6
43,26,5
43,27,5
43,28,5
43,29,3
43,30,4
43,31,6
43,32,4
43,33,4
43,34,5
43,35,5
43,36,3
43,37,3
43,38,5
43,39,4
43,40,3
43,41,3
43,42,2
43,43,1
43,44,3
43,45,4
43,46,4
43,47,5
43,48,6
43,49,4
43,50,4
43,51,6
43,52,6
43,53,5
43,54,5
43,55,7
43,56,5
43,57,4
43,58,6
43,59,6
43,60,6
43,61,7
43,62,6
43,63,6
43,64,4
43,65,5
43,66,7
43,67,7
43,68,8
43,69,7
43,70,7
43,71,7
43,72,5
43,73,6
43,74,8
43,75,6
43,76,6
43,77,7
43,78,7
43,79,5
43,80,5
43,81,7
43,82,6
43,83,5
43,84,5
43,85,4
43,86,2
43,87,3
43,88,4
43,89,4
43,90,5
43,91,6
43,92,4
43,93,4
43,94,6
43,95,6
43,96,5
43,97,5
43,98,7
43,99,5
43,100,4
43,101,6
43,102,6
43,103,6
43,104,7
43,105,6
43,106,6
43,107,4
43,108,5
43,109,7
44,0,0
44,1,1
44,2,1
44,3,3
44,4,1
44,5,3
44,6,2
44,7,3
44,8,2
44,9,3
44,10,3
44,11,1
44,12,3
44,13,5
44,14,2
44,15,3
44,16,3
44,17,5
44,18,3
44,19,3
44,20,2
44,21,3
44,22,1
44,23,4
44,24,3
44,25,4
44,26,4
44,27,6
44,28,4
44,29,4
44,30,3
44,31,6
44,32,4
44,33,2
44,34,4
44,35,4
44,36,3
44,37,4
44,38,3
44,39,4
44,40,2
44,41,4
44,42,2
44,43,2
44,44,1
44,45,3
44,46,3
44,47,5
44,48,3
44,49,5
44,50,4
44,51,5
44,52,4
44,53,5
44,54,5
44,55,3
44,56,5
44,57,7
44,58,4
44,59,5
44,60,5
44,61,7
44,62,5
44,63,5
44,64,4
44,65,5
44,66,3
44,67,6
44,68,5
44,69,6
44,70,6
44,71,8
44,72,6
44,73,6
44,74,5
44,75,8
44,76,6
44,77,4
44,78,6
44,79,6
44,80,5
44,81,6
44,82,5
44,83,6
44,84,4
44,85,6
44,86,4
44,87,4
44,88,2
44,89,3
44,90,3
44,91,5
44,92,3
44,93,5
44,94,4
44,95,5
44,96,4
44,97,5
44,98,5
44,99,3
44,100,5
44,101,7
44,102,4
44,103,5
44,104,5
44,105,7
44,106,5
44,107,5
44,108,4
44,109,5
45,0,0
45,1,1
45,2,2
45,3,1
45,4,2
45,5,1
45,6,2
45,7,3
45,8,5
45,9,1
45,10,2
45,11,2
45,12,3
45,13,3
45,14,4
45,15,1
45,16,4
45,17,5
45,18,2
45,19,5
45,20,2
45,21,2
45,22,2
45,23,3
45,24,3
45,25,3
45,26,6
45,27,3
45,28,6
45,29,5
45,30,2
45,31,5
45,32,4
45,33,4
45,34,3
45,35,3
45,36,2
45,37,6
45,38,4
45,39,3
45,40,2
45,41,3
45,42,2
45,43,3
45,44,2
45,45,1
45,46,3
45,47,4
45,48,3
45,49,4
45,50,3
45,51,4
45,52,5
45,53,7
45,54,3
45,55,4
45,56,4
45,57,5
45,58,5
45,59,6
45,60,3
45,61,6
45,62,7
45,63,4
45,64,7
45,65,4
45,66,4
45,67,4
45,68,5
45,69,5
45,70,5
45,71,8
45,72,5
45,73,8
45,74,7
45,75,4
45,76,7
45,77,6
45,78,6
45,79,5
45,80,5
45,81,4
45,82,8
45,83,6
45,84,5
45,85,4
45,86,5
45,87,4
45,88,5
45,89,4
45,90,2
45,91,3
45,92,4
45,93,3
45,94,4
45,95,3
45,96,4
45,97,5
45,98,7
45,99,3
45,100,4
45,101,4
45,102,5
45,103,5
45,104,6
45,105,3
45,106,6
45,107,7
45,108,4
45,109,7
46,0,0
46,1,1
46,2,1
46,3,2
46,4,2
46,5,2
46,6,3
46,7,4
46,8,3
46,9,2
46,10,4
46,11,3
46,12,3
46,13,4
46,14,3
46,15,2
46,16,3
46,17,5
46,18,4
46,19,5
46,20,3
46,21,3
46,22,2
46,23,1
46,24,3
46,25,4
46,26,4
46,27,6
46,28,5
46,29,6
46,30,4
46,31,3
46,32,4
46,33,5
46,34,4
46,35,4
46,36,5
46,37,3
46,38,4
46,39,5
46,40,4
46,41,3
46,42,3
46,43,3
46,44,2
46,45,2
46,46,1
46,47,3
46,48,3
46,49,4
46,50,4
46,51,4
46,52,5
46,53,6
46,54,5
46,55,4
46,56,6
46,57,5
46,58,5
46,59,6
46,60,5
46,61,4
46,62,5
46,63,7
46,64,6
46,65,7
46,66,5
46,67,5
46,68,4
46,69,3
46,70,5
46,71,6
46,72,6
46,73,8
46,74,7
46,75,8
46,76,6
46,77,5
46,78,6
46,79,7
46,80,6
46,81,6
46,82,7
46,83,5
46,84,6
46,85,7
46,86,6
46,87,5
46,88,5
46,89,5
46,90,4
46,91,4
46,92,2
46,93,3
46,94,3
46,95,4
46,96,4
46,97,4
46,98,5
46,99,6
46,100,5
46,101,4
46,102,6
46,103,5
46,104,5
46,105,6
46,106,5
46,107,4
46,108,5
46,109,7
47,0,0
47,1,1
47,2,2
47,3,3
47,4,3
47,5,3
47,6,3
47,7,4
47,8,3
47,9,3
47,10,4
47,11,4
47,12,3
47,13,6
47,14,4
47,15,3
47,16,3
47,17,4
47,18,6
47,19,3
47,20,4
47,21,3
47,22,3
47,23,2
47,24,3
47,25,4
47,26,4
47,27,5
47,28,4
47,29,7
47,30,5
47,31,4
47,32,4
47,33,5
47,34,7
47,35,4
47,36,5
47,37,5
47,38,4
47,39,4
47,40,5
47,41,4
47,42,4
47,43,4
47,44,4
47,45,3
47,46,2
47,47,1
47,48,3
47,49,4
47,50,5
47,51,5
47,52,5
47,53,5
47,54,6
47,55,5
47,56,5
47,57,6
47,58,6
47,59,5
47,60,8
47,61,6
47,62,5
47,63,5
47,64,6
47,65,8
47,66,5
47,67,6
47,68,5
47,69,5
47,70,4
47,71,5
47,72,6
47,73,6
47,74,7
47,75,6
47,76,9
47,77,7
47,78,6
47,79,6
47,80,7
47,81,9
47,82,6
47,83,7
47,84,7
47,85,6
47,86,6
47,87,7
47,88,6
47,89,6
47,90,6
47,91,6
47,92,5
47,93,4
47,94,2
47,95,3
47,96,4
47,97,5
47,98,5
47,99,5
47,100,5
47,101,6
47,102,5
47,103,5
47,104,6
47,105,6
47,106,5
47,107,8
47,108,6
47,109,5
48,0,0
48,1,1
48,2,1
48,3,1
48,4,1
48,5,4
48,6,1
48,7,3
48,8,1
48,9,2
48,10,3
48,11,4
48,12,1
48,13,4
48,14,3
48,15,2
48,16,1
48,17,5
48,18,3
48,19,4
48,20,3
48,21,3
48,22,3
48,23,3
48,24,1
48,25,4
48,26,4
48,27,4
48,28,4
48,29,5
48,30,4
48,31,6
48,32,2
48,33,3
48,34,4
48,35,5
48,36,2
48,37,5
48,38,4
48,39,3
48,40,2
48,41,4
48,42,2
48,43,5
48,44,2
48,45,2
48,46,2
48,47,2
48,48,1
48,49,3
48,50,3
48,51,3
48,52,3
48,53,6
48,54,3
48,55,5
48,56,3
48,57,4
48,58,5
48,59,6
48,60,3
48,61,6
48,62,5
48,63,4
48,64,3
48,65,7
48,66,5
48,67,6
48,68,5
48,69,5
48,70,5
48,71,5
48,72,3
48,73,6
48,74,6
48,75,6
48,76,6
48,77,7
48,78,6
48,79,8
48,80,4
48,81,5
48,82,6
48,83,7
48,84,4
48,85,7
48,86,6
48,87,5
48,88,4
48,89,6
48,90,4
48,91,7
48,92,4
48,93,4
48,94,4
48,95,4
48,96,2
48,97,3
48,98,3
48,99,3
48,100,3
48,101,6
48,102,3
48,103,5
48,104,3
48,105,4
48,106,5
48,107,6
48,108,3
48,109,6
49,0,0
49,1,1
49,2,2
49,3,2
49,4,2
49,5,3
49,6,2
49,7,1
49,8,2
49,9,3
49,10,3
49,11,3
49,12,2
49,13,4
49,14,2
49,15,4
49,16,2
49,17,4
49,18,6
49,19,6
49,20,4
49,21,2
49,22,4
49,23,4
49,24,2
49,25,3
49,26,5
49,27,5
49,28,3
49,29,5
49,30,7
49,31,7
49,32,5
49,33,3
49,34,5
49,35,3
49,36,5
49,37,3
49,38,4
49,39,4
49,40,4
49,41,3
49,42,2
49,43,3
49,44,4
49,45,3
49,46,3
49,47,3
49,48,2
49,49,1
49,50,3
49,51,4
49,52,4
49,53,4
49,54,5
49,55,4
49,56,3
49,57,4
49,58,5
49,59,5
49,60,5
49,61,4
49,62,6
49,63,4
49,64,6
49,65,4
49,66,6
49,67,8
49,68,8
49,69,6
49,70,4
49,71,6
49,72,6
49,73,4
49,74,5
49,75,7
49,76,7
49,77,5
49,78,7
49,79,9
49,80,9
49,81,7
49,82,5
49,83,7
49,84,5
49,85,7
49,86,5
49,87,6
49,88,6
49,89,6
49,90,5
49,91,4
49,92,5
49,93,6
49,94,5
49,95,5
49,96,5
49,97,4
49,98,2
49,99,3
49,100,4
49,101,4
49,102,4
49,103,5
49,104,4
49,105,3
49,106,4
49,107,5
49,108,5
49,109,5
50,0,0
50,1,1
50,2,1
50,3,3
50,4,2
50,5,1
50,6,2
50,7,2
50,8,2
50,9,4
50,10,1
50,11,4
50,12,2
50,13,4
50,14,4
50,15,2
50,16,2
50,17,3
50,18,4
50,19,6
50,20,2
50,21,6
50,22,4
50,23,4
50,24,2
50,25,1
50,26,3
50,27,5
50,28,5
50,29,7
50,30,3
50,31,7
50,32,5
50,33,4
50,34,3
50,35,3
50,36,5
50,37,5
50,38,3
50,39,5
50,40,2
50,41,5
50,42,3
50,43,3
50,44,3
50,45,2
50,46,3
50,47,4
50,48,2
50,49,2
50,50,1
50,51,3
50,52,3
50,53,5
50,54,4
50,55,3
50,56,4
50,57,4
50,58,4
50,59,6
50,60,3
50,61,6
50,62,4
50,63,6
50,64,6
50,65,4
50,66,4
50,67,5
50,68,6
50,69,8
50,70,4
50,71,8
50,72,6
50,73,6
50,74,4
50,75,3
50,76,5
50,77,7
50,78,7
50,79,9
50,80,5
50,81,9
50,82,7
50,83,6
50,84,5
50,85,5
50,86,7
50,87,7
50,88,5
50,89,7
50,90,4
50,91,7
50,92,5
50,93,5
50,94,5
50,95,4
50,96,5
50,97,6
50,98,4
50,99,4
50,100,2
50,101,3
50,102,3
50,103,5
50,104,4
50,105,3
50,106,4
50,107,4
50,108,4
50,109,6
51,0,0
51,1,1
51,2,2
51,3,1
51,4,3
51,5,2
51,6,2
51,7,3
51,8,4
51,9,3
51,10,2
51,11,5
51,12,2
51,13,3
51,14,5
51,15,3
51,16,3
51,17,1
51,18,3
51,19,4
51,20,5
51,21,3
51,22,3
51,23,5
51,24,2
51,25,2
51,26,3
51,27,3
51,28,6
51,29,4
51,30,4
51,31,6
51,32,5
51,33,4
51,34,2
51,35,4
51,36,4
51,37,6
51,38,4
51,39,3
51,40,6
51,41,3
51,42,4
51,43,5
51,44,4
51,45,3
51,46,3
51,47,4
51,48,2
51,49,3
51,50,2
51,51,1
51,52,3
51,53,4
51,54,3
51,55,5
51,56,4
51,57,4
51,58,5
51,59,6
51,60,5
51,61,4
51,62,7
51,63,4
51,64,5
51,65,7
51,66,5
51,67,5
51,68,3
51,69,5
51,70,6
51,71,7
51,72,5
51,73,5
51,74,7
51,75,4
51,76,4
51,77,5
51,78,5
51,79,8
51,80,6
51,81,6
51,82,8
51,83,7
51,84,6
51,85,4
51,86,6
51,87,6
51,88,8
51,89,6
51,90,5
51,91,8
51,92,5
51,93,6
51,94,7
51,95,6
51,96,5
51,97,5
51,98,6
51,99,4
51,100,5
51,101,4
51,102,2
51,103,3
51,104,4
51,105,3
51,106,5
51,107,4
51,108,4
51,109,5
52,0,0
52,1,1
52,2,1
52,3,2
52,4,1
52,5,3
52,6,3
52,7,3
52,8,2
52,9,4
52,10,2
52,11,5
52,12,2
52,13,1
52,14,4
52,15,3
52,16,2
52,17,2
52,18,3
52,19,5
52,20,4
52,21,3
52,22,4
52,23,4
52,24,2
52,25,3
52,26,1
52,27,4
52,28,3
52,29,5
52,30,5
52,31,4
52,32,5
52,33,6
52,34,4
52,35,3
52,36,3
52,37,4
52,38,5
52,39,2
52,40,3
52,41,6
52,42,3
52,43,5
52,44,3
52,45,4
52,46,4
52,47,4
52,48,2
52,49,3
52,50,2
52,51,2
52,52,1
52,53,3
52,54,3
52,55,4
52,56,3
52,57,5
52,58,5
52,59,5
52,60,4
52,61,6
52,62,4
52,63,7
52,64,4
52,65,3
52,66,6
52,67,5
52,68,4
52,69,4
52,70,5
52,71,7
52,72,6
52,73,5
52,74,6
52,75,6
52,76,4
52,77,5
52,78,3
52,79,6
52,80,5
52,81,7
52,82,7
52,83,6
52,84,7
52,85,8
52,86,6
52,87,5
52,88,5
52,89,6
52,90,7
52,91,4
52,92,5
52,93,8
52,94,5
52,95,7
52,96,5
52,97,6
52,98,6
52,99,6
52,100,4
52,101,5
52,102,4
52,103,4
52,104,2
52,105,3
52,106,3
52,107,4
52,108,3
52,109,5
53,0,0
53,1,1
53,2,2
53,3,3
53,4,2
53,5,4
53,6,3
53,7,4
53,8,5
53,9,3
53,10,3
53,11,4
53,12,4
53,13,2
53,14,5
53,15,4
53,16,3
53,17,3
53,18,3
53,19,5
53,20,5
53,21,4
53,22,4
53,23,4
53,24,4
53,25,3
53,26,2
53,27,3
53,28,4
53,29,5
53,30,5
53,31,5
53,32,5
53,33,6
53,34,6
53,35,4
53,36,4
53,37,4
53,38,5
53,39,6
53,40,3
53,41,5
53,42,5
53,43,4
53,44,4
53,45,6
53,46,5
53,47,4
53,48,5
53,49,3
53,50,4
53,51,3
53,52,2
53,53,1
53,54,3
53,55,4
53,56,5
53,57,4
53,58,6
53,59,5
53,60,6
53,61,7
53,62,5
53,63,5
53,64,6
53,65,6
53,66,4
53,67,7
53,68,6
53,69,5
53,70,5
53,71,5
53,72,7
53,73,7
53,74,6
53,75,6
53,76,6
53,77,6
53,78,5
53,79,4
53,80,5
53,81,6
53,82,7
53,83,7
53,84,7
53,85,7
53,86,8
53,87,8
53,88,6
53,89,6
53,90,6
53,91,7
53,92,8
53,93,5
53,94,7
53,95,7
53,96,6
53,97,6
53,98,8
53,99,7
53,100,6
53,101,7
53,102,5
53,103,6
53,104,5
53,105,4
53,106,2
53,107,3
53,108,4
53,109,5
54,0,0
54,1,1
54,2,1
54,3,1
54,4,2
54,5,3
54,6,1
54,7,4
54,8,3
54,9,1
54,10,3
54,11,3
54,12,2
54,13,3
54,14,3
54,15,4
54,16,4
54,17,4
54,18,1
54,19,4
54,20,4
54,21,4
54,22,3
54,23,4
54,24,2
54,25,3
54,26,2
54,27,1
54,28,3
54,29,4
54,30,3
54,31,5
54,32,4
54,33,5
54,34,5
54,35,5
54,36,2
54,37,5
54,38,5
54,39,5
54,40,4
54,41,4
54,42,3
54,43,4
54,44,4
54,45,2
54,46,4
54,47,5
54,48,2
54,49,4
54,50,3
54,51,2
54,52,2
54,53,2
54,54,1
54,55,3
54,56,3
54,57,3
54,58,4
54,59,5
54,60,3
54,61,6
54,62,5
54,63,3
54,64,5
54,65,5
54,66,4
54,67,5
54,68,5
54,69,6
54,70,6
54,71,6
54,72,3
54,73,6
54,74,6
54,75,6
54,76,5
54,77,6
54,78,4
54,79,5
54,80,4
54,81,3
54,82,5
54,83,6
54,84,5
54,85,7
54,86,6
54,87,7
54,88,7
54,89,7
54,90,4
54,91,7
54,92,7
54,93,7
54,94,6
54,95,6
54,96,5
54,97,6
54,98,6
54,99,4
54,100,6
54,101,7
54,102,4
54,103,6
54,104,5
54,105,4
54,106,4
54,107,4
54,108,2
54,109,3
55,0,0
55,1,1
55,2,2
55,3,2
55,4,3
55,5,1
55,6,2
55,7,3
55,8,3
55,9,2
55,10,2
55,11,1
55,12,5
55,13,3
55,14,3
55,15,3
55,16,4
55,17,3
55,18,2
55,19,4
55,20,3
55,21,7
55,22,2
55,23,5
55,24,4
55,25,2
55,26,4
55,27,2
55,28,3
55,29,5
55,30,3
55,31,5
55,32,6
55,33,3
55,34,8
55,35,4
55,36,5
55,37,3
55,38,4
55,39,5
55,40,4
55,41,4
55,42,4
55,43,6
55,44,2
55,45,3
55,46,3
55,47,4
55,48,4
55,49,3
55,50,2
55,51,4
55,52,3
55,53,3
55,54,2
55,55,1
55,56,3
55,57,4
55,58,4
55,59,5
55,60,3
55,61,4
55,62,5
55,63,5
55,64,4
55,65,4
55,66,3
55,67,7
55,68,5
55,69,5
55,70,5
55,71,6
55,72,5
55,73,4
55,74,6
55,75,5
55,76,9
55,77,4
55,78,7
55,79,6
55,80,4
55,81,6
55,82,4
55,83,5
55,84,7
55,85,5
55,86,7
55,87,8
55,88,5
55,89,10
55,90,6
55,91,7
55,92,5
55,93,6
55,94,7
55,95,6
55,96,6
55,97,6
55,98,8
55,99,4
55,100,5
55,101,5
55,102,6
55,103,6
55,104,5
55,105,4
55,106,6
55,107,5
55,108,5
55,109,4
56,0,0
56,1,1
56,2,1
56,3,3
56,4,1
56,5,2
56,6,2
56,7,1
56,8,1
56,9,3
56,10,4
56,11,2
56,12,3
56,13,3
56,14,1
56,15,5
56,16,2
56,17,4
56,18,2
56,19,3
56,20,3
56,21,3
56,22,4
56,23,4
56,24,2
56,25,3
56,26,3
56,27,3
56,28,1
56,29,4
56,30,4
56,31,4
56,32,3
56,33,5
56,34,5
56,35,4
56,36,4
56,37,4
56,38,3
56,39,5
56,40,3
56,41,6
56,42,2
56,43,4
56,44,4
56,45,3
56,46,5
56,47,4
56,48,2
56,49,2
56,50,3
56,51,3
56,52,2
56,53,4
56,54,2
56,55,2
56,56,1
56,57,3
56,58,3
56,59,5
56,60,3
56,61,4
56,62,4
56,63,3
56,64,3
56,65,5
56,66,6
56,67,4
56,68,5
56,69,5
56,70,3
56,71,7
56,72,4
56,73,6
56,74,4
56,75,5
56,76,5
56,77,5
56,78,6
56,79,6
56,80,4
56,81,5
56,82,5
56,83,5
56,84,3
56,85,6
56,86,6
56,87,6
56,88,5
56,89,7
56,90,7
56,91,6
56,92,6
56,93,6
56,94,5
56,95,7
56,96,5
56,97,8
56,98,4
56,99,6
56,100,6
56,101,5
56,102,7
56,103,6
56,104,4
56,105,4
56,106,5
56,107,5
56,108,4
56,109,6
57,0,0
57,1,1
57,2,2
57,3,1
57,4,2
57,5,3
57,6,2
57,7,2
57,8,2
57,9,2
57,10,4
57,11,3
57,12,3
57,13,5
57,14,2
57,15,3
57,16,5
57,17,4
57,18,2
57,19,1
57,20,5
57,21,4
57,22,5
57,23,3
57,24,4
57,25,5
57,26,3
57,27,2
57,28,2
57,29,3
57,30,3
57,31,4
57,32,6
57,33,5
57,34,4
57,35,6
57,36,5
57,37,6
57,38,2
57,39,3
57,40,5
57,41,6
57,42,4
57,43,3
57,44,6
57,45,4
57,46,4
57,47,5
57,48,3
57,49,3
57,50,3
57,51,3
57,52,4
57,53,3
57,54,2
57,55,3
57,56,2
57,57,1
57,58,3
57,59,4
57,60,3
57,61,4
57,62,5
57,63,4
57,64,4
57,65,4
57,66,4
57,67,6
57,68,5
57,69,5
57,70,7
57,71,4
57,72,5
57,73,7
57,74,6
57,75,4
57,76,3
57,77,7
57,78,6
57,79,7
57,80,5
57,81,6
57,82,7
57,83,5
57,84,4
57,85,4
57,86,5
57,87,5
57,88,6
57,89,8
57,90,7
57,91,6
57,92,8
57,93,7
57,94,8
57,95,4
57,96,5
57,97,7
57,98,8
57,99,6
57,100,5
57,101,8
57,102,6
57,103,6
57,104,7
57,105,5
57,106,5
57,107,5
57,108,5
57,109,6
58,0,0
58,1,1
58,2,1
58,3,2
58,4,2
58,5,4
58,6,3
58,7,3
58,8,2
58,9,3
58,10,3
58,11,4
58,12,3
58,13,3
58,14,2
58,15,4
58,16,5
58,17,4
58,18,3
58,19,2
58,20,3
58,21,4
58,22,5
58,23,4
58,24,4
58,25,3
58,26,3
58,27,4
58,28,2
58,29,1
58,30,3
58,31,5
58,32,4
58,33,4
58,34,5
58,35,5
58,36,6
58,37,5
58,38,4
58,39,3
58,40,4
58,41,5
58,42,6
58,43,5
58,44,3
58,45,4
58,46,4
58,47,5
58,48,4
58,49,4
58,50,3
58,51,4
58,52,4
58,53,5
58,54,3
58,55,3
58,56,2
58,57,2
58,58,1
58,59,3
58,60,3
58,61,4
58,62,4
58,63,6
58,64,5
58,65,5
58,66,4
58,67,5
58,68,5
58,69,6
58,70,5
58,71,5
58,72,4
58,73,6
58,74,7
58,75,6
58,76,5
58,77,4
58,78,5
58,79,6
58,80,7
58,81,6
58,82,6
58,83,5
58,84,5
58,85,6
58,86,4
58,87,3
58,88,5
58,89,7
58,90,6
58,91,6
58,92,7
58,93,7
58,94,8
58,95,7
58,96,6
58,97,5
58,98,6
58,99,7
58,100,8
58,101,7
58,102,5
58,103,6
58,104,6
58,105,7
58,106,6
58,107,6
58,108,5
58,109,6
59,0,0
59,1,1
59,2,2
59,3,3
59,4,3
59,5,3
59,6,3
59,7,3
59,8,4
59,9,4
59,10,3
59,11,4
59,12,3
59,13,4
59,14,4
59,15,3
59,16,4
59,17,3
59,18,5
59,19,3
59,20,3
59,21,4
59,22,4
59,23,5
59,24,4
59,25,5
59,26,5
59,27,4
59,28,3
59,29,2
59,30,3
59,31,4
59,32,5
59,33,6
59,34,6
59,35,5
59,36,6
59,37,5
59,38,5
59,39,4
59,40,4
59,41,6
59,42,4
59,43,5
59,44,4
59,45,5
59,46,5
59,47,4
59,48,5
59,49,4
59,50,5
59,51,5
59,52,4
59,53,4
59,54,4
59,55,4
59,56,4
59,57,3
59,58,2
59,59,1
59,60,3
59,61,4
59,62,5
59,63,5
59,64,5
59,65,5
59,66,5
59,67,6
59,68,6
59,69,5
59,70,6
59,71,5
59,72,6
59,73,6
59,74,5
59,75,6
59,76,5
59,77,7
59,78,5
59,79,5
59,80,6
59,81,6
59,82,7
59,83,6
59,84,7
59,85,7
59,86,6
59,87,5
59,88,4
59,89,5
59,90,6
59,91,7
59,92,8
59,93,8
59,94,7
59,95,8
59,96,7
59,97,7
59,98,6
59,99,6
59,100,8
59,101,6
59,102,7
59,103,6
59,104,7
59,105,7
59,106,6
59,107,7
59,108,6
59,109,7
60,0,0
60,1,1
60,2,1
60,3,1
60,4,1
60,5,1
60,6,1
60,7,4
60,8,2
60,9,3
60,10,1
60,11,3
60,12,1
60,13,6
60,14,3
60,15,1
60,16,3
60,17,4
60,18,2
60,19,3
60,20,1
60,21,3
60,22,5
60,23,6
60,24,2
60,25,3
60,26,3
60,27,3
60,28,2
60,29,3
60,30,1
60,31,4
60,32,3
60,33,4
60,34,4
60,35,4
60,36,3
60,37,7
60,38,6
60,39,4
60,40,2
60,41,4
60,42,3
60,43,5
60,44,4
60,45,2
60,46,4
60,47,7
60,48,2
60,49,4
60,50,2
60,51,4
60,52,3
60,53,5
60,54,2
60,55,2
60,56,2
60,57,2
60,58,2
60,59,2
60,60,1
60,61,3
60,62,3
60,63,3
60,64,3
60,65,3
60,66,3
60,67,6
60,68,4
60,69,5
60,70,3
60,71,5
60,72,3
60,73,8
60,74,5
60,75,3
60,76,5
60,77,6
60,78,4
60,79,5
60,80,3
60,81,5
60,82,7
60,83,8
60,84,4
60,85,5
60,86,5
60,87,5
60,88,4
60,89,5
60,90,3
60,91,6
60,92,5
60,93,6
60,94,6
60,95,6
60,96,5
60,97,9
60,98,8
60,99,6
60,100,4
60,101,6
60,102,5
60,103,7
60,104,6
60,105,4
60,106,6
60,107,9
60,108,4
60,109,6
61,0,0
61,1,1
61,2,2
61,3,2
61,4,2
61,5,2
61,6,2
61,7,4
61,8,5
61,9,4
61,10,2
61,11,4
61,12,2
61,13,4
61,14,4
61,15,2
61,16,4
61,17,5
61,18,5
61,19,4
61,20,2
61,21,4
61,22,5
61,23,5
61,24,5
61,25,5
61,26,4
61,27,4
61,28,5
61,29,4
61,30,2
61,31,3
61,32,5
61,33,6
61,34,5
61,35,5
61,36,6
61,37,6
61,38,6
61,39,6
61,40,5
61,41,3
61,42,5
61,43,6
61,44,6
61,45,5
61,46,3
61,47,5
61,48,5
61,49,3
61,50,5
61,51,3
61,52,5
61,53,6
61,54,5
61,55,3
61,56,3
61,57,3
61,58,3
61,59,3
61,60,2
61,61,1
61,62,3
61,63,4
61,64,4
61,65,4
61,66,4
61,67,4
61,68,6
61,69,7
61,70,6
61,71,4
61,72,6
61,73,4
61,74,6
61,75,6
61,76,4
61,77,6
61,78,7
61,79,7
61,80,6
61,81,4
61,82,6
61,83,7
61,84,7
61,85,7
61,86,7
61,87,6
61,88,6
61,89,7
61,90,6
61,91,4
61,92,5
61,93,7
61,94,8
61,95,7
61,96,7
61,97,8
61,98,8
61,99,8
61,100,8
61,101,7
61,102,5
61,103,7
61,104,8
61,105,8
61,106,7
61,107,5
61,108,7
61,109,7
62,0,0
62,1,1
62,2,1
62,3,3
62,4,2
62,5,3
62,6,2
62,7,3
62,8,3
62,9,3
62,10,2
62,11,5
62,12,2
62,13,4
62,14,3
62,15,3
62,16,3
62,17,5
62,18,3
62,19,4
62,20,2
62,21,3
62,22,4
62,23,5
62,24,5
62,25,3
62,26,5
62,27,5
62,28,4
62,29,3
62,30,2
62,31,1
62,32,3
62,33,4
62,34,5
62,35,6
62,36,6
62,37,4
62,38,6
62,39,6
62,40,5
62,41,4
62,42,3
62,43,5
62,44,4
62,45,6
62,46,4
62,47,4
62,48,4
62,49,5
62,50,3
62,51,6
62,52,3
62,53,4
62,54,4
62,55,4
62,56,3
62,57,4
62,58,3
62,59,4
62,60,2
62,61,2
62,62,1
62,63,3
62,64,3
62,65,5
62,66,4
62,67,5
62,68,4
62,69,5
62,70,5
62,71,5
62,72,4
62,73,7
62,74,4
62,75,6
62,76,5
62,77,5
62,78,5
62,79,7
62,80,5
62,81,6
62,82,4
62,83,5
62,84,6
62,85,7
62,86,7
62,87,5
62,88,7
62,89,7
62,90,6
62,91,5
62,92,4
62,93,3
62,94,5
62,95,6
62,96,7
62,97,8
62,98,8
62,99,6
62,100,8
62,101,8
62,102,7
62,103,6
62,104,5
62,105,7
62,106,6
62,107,8
62,108,6
62,109,6
63,0,0
63,1,1
63,2,2
63,3,1
63,4,3
63,5,4
63,6,2
63,7,1
63,8,3
63,9,1
63,10,3
63,11,5
63,12,2
63,13,4
63,14,2
63,15,2
63,16,3
63,17,5
63,18,2
63,19,3
63,20,4
63,21,1
63,22,4
63,23,5
63,24,5
63,25,4
63,26,5
63,27,2
63,28,2
63,29,4
63,30,2
63,31,2
63,32,3
63,33,3
63,34,5
63,35,3
63,36,3
63,37,6
63,38,5
63,39,6
63,40,6
63,41,5
63,42,2
63,43,5
63,44,4
63,45,3
63,46,6
63,47,4
63,48,3
63,49,3
63,50,5
63,51,3
63,52,6
63,53,4
63,54,2
63,55,4
63,56,2
63,57,3
63,58,5
63,59,4
63,60,2
63,61,3
63,62,2
